County,Site,LabSampleNum,WRIANumber,CollectDate,Parameter,Toxin Concentration (µg/L),MDL (µg/L),ExceedInd,ScumInd,Location,ClientLocator,SiteID
King,Kennydale Beach,L79762-21,8,08/01/2022,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L79715-21,8,07/25/2022,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L79715-21,8,07/25/2022,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L79631-21,8,07/18/2022,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L79631-21,8,07/18/2022,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L79623-21,8,07/11/2022,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L79623-21,8,07/11/2022,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L79543-21,8,07/05/2022,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L79543-21,8,07/05/2022,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L79524-21,8,06/27/2022,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L79524-21,8,06/27/2022,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L79435-21,8,06/21/2022,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L79435-21,8,06/21/2022,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L79378-21,8,06/13/2022,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L79378-21,8,06/13/2022,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L79341-21,8,06/06/2022,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L79341-21,8,06/06/2022,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L79282-21,8,05/31/2022,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L79282-21,8,05/31/2022,Microcystin,0.194,0.150,No,No,,,218
King,Kennydale Beach,L77942-7,8,10/26/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77942-7,8,10/26/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77939-7,8,10/19/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77939-7,8,10/19/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77902-7,8,10/12/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77902-7,8,10/12/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77875-7,8,10/05/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77875-7,8,10/05/2021,Microcystin,0.259,0.150,No,No,,,218
King,Kennydale Beach,L77823-7,8,09/28/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77823-7,8,09/28/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77727-21,8,09/21/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77727-21,8,09/21/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77722-21,8,09/14/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77722-21,8,09/14/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77643-21,8,09/07/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77643-21,8,09/07/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77612-21,8,08/31/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77612-21,8,08/31/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77513-21,8,08/24/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77513-21,8,08/24/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77498-21,8,08/17/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77498-21,8,08/17/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77463-21,8,08/10/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77463-21,8,08/10/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77414-21,8,08/03/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77414-21,8,08/03/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77359-21,8,07/27/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77359-21,8,07/27/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77322-21,8,07/20/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77322-21,8,07/20/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77270-21,8,07/13/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77270-21,8,07/13/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77214-21,8,07/06/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77214-21,8,07/06/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77195-21,8,06/29/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77195-21,8,06/29/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77148-21,8,06/22/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77148-21,8,06/22/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77107-21,8,06/15/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77107-21,8,06/15/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77057-21,8,06/08/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77057-21,8,06/08/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L77023-21,8,06/01/2021,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L77023-21,8,06/01/2021,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75747-7,8,10/27/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75747-7,8,10/27/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75717-7,8,10/20/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75717-7,8,10/20/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75673-7,8,10/13/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75673-7,8,10/13/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75622-7,8,10/06/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75622-7,8,10/06/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75574-7,8,09/29/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75574-7,8,09/29/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75532-7,8,09/22/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75532-7,8,09/22/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75430-21,8,09/08/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75430-21,8,09/08/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75329-27,8,09/01/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75329-21,8,09/01/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75329-21,8,09/01/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75329-27,8,09/01/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75319-21,8,08/25/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75319-29,8,08/25/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75319-29,8,08/25/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75319-21,8,08/25/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75264-21,8,08/18/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75264-21,8,08/18/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75227-21,8,08/11/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75227-21,8,08/11/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75184-21,8,08/04/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75184-21,8,08/04/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75106-21,8,07/28/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75106-21,8,07/28/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75049-21,8,07/21/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75049-21,8,07/21/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L75007-21,8,07/14/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L75007-21,8,07/14/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L74951-21,8,07/07/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L74951-21,8,07/07/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L74924-21,8,06/30/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L74924-21,8,06/30/2020,Microcystin,0.246,0.150,No,No,,,218
King,Kennydale Beach,L74837-21,8,06/23/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L74837-21,8,06/23/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L74826-21,8,06/16/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L74826-21,8,06/16/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L74794-21,8,06/09/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L74794-21,8,06/09/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L74721-21,8,06/02/2020,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L74721-21,8,06/02/2020,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L73460-7,8,10/21/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L73460-7,8,10/21/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L73393-7,8,10/14/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L73393-7,8,10/14/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L73339-7,8,10/07/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L73339-7,8,10/07/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L73332-7,8,09/30/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L73332-7,8,09/30/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L73313-7,8,09/23/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L73313-7,8,09/23/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L73196-21,8,09/16/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L73196-21,8,09/16/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L73164-21,8,09/09/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L73164-21,8,09/09/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L73107-21,8,09/03/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L73107-21,8,09/03/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L73074-21,8,08/26/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L73074-21,8,08/26/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L73038-21,8,08/19/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L72972-21,8,08/12/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L72862-21,8,08/05/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L72811-21,8,07/29/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L72811-21,8,07/29/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L72785-21,8,07/22/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L72785-21,8,07/22/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L72712-21,8,07/15/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L72712-21,8,07/15/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L72675-21,8,07/08/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L72675-21,8,07/08/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L72631-21,8,07/01/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L72631-27,8,07/01/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L72631-27,8,07/01/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L72631-21,8,07/01/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L72572-21,8,06/24/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L72572-27,8,06/24/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L72572-27,8,06/24/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L72572-21,8,06/24/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L72515-21,8,06/17/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L72515-21,8,06/17/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L72498-21,8,06/10/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L72471-21,8,06/03/2019,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L72471-21,8,06/03/2019,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L71148-7,8,10/22/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L71082-7,8,10/15/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L71082-7,8,10/15/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L71032-7,8,10/08/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L71032-7,8,10/08/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L71011-7,8,10/01/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L71011-7,8,10/01/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L70971-7,8,09/24/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L70971-7,8,09/24/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L70897-12,8,09/17/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L70833-12,8,09/10/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L70833-12,8,09/10/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L70789-12,8,09/04/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L70789-12,8,09/04/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L70780-12,8,08/27/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L70780-12,8,08/27/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L70735-12,8,08/20/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L70735-12,8,08/20/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L70613-12,8,08/13/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L70613-12,8,08/13/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L70553-12,8,08/06/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L70553-12,8,08/06/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L70527-12,8,07/30/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L70527-12,8,07/30/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L70459-12,8,07/23/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L70459-12,8,07/23/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L70437-12,8,07/16/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L70437-12,8,07/16/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L70419-12,8,07/09/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L70419-12,8,07/09/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L70333-12,8,07/02/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L70306-12,8,06/25/2018,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L70306-12,8,06/25/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L70288-12,8,06/18/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L70224-12,8,06/11/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L70185-12,8,06/04/2018,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68836-7,8,10/23/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68836-7,8,10/23/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68754-7,8,10/16/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68754-7,8,10/16/2017,Microcystin,0.168,0.150,No,No,,,218
King,Kennydale Beach,L68702-7,8,10/09/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68702-7,8,10/09/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68679-7,8,10/02/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68679-7,8,10/02/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68618-7,8,09/25/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68618-7,8,09/25/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68559-8,8,09/18/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68559-8,8,09/18/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68544-13,8,09/11/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68544-8,8,09/11/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68544-8,8,09/11/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68544-13,8,09/11/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68481-12,8,09/05/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68481-8,8,09/05/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68481-8,8,09/05/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68481-12,8,09/05/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68442-8,8,08/28/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68442-8,8,08/28/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68379-8,8,08/21/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68379-8,8,08/21/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68303-8,8,08/14/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68303-8,8,08/14/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68289-8,8,08/07/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68289-8,8,08/07/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68231-8,8,07/31/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68231-8,8,07/31/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68165-8,8,07/24/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68165-8,8,07/24/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68116-8,8,07/17/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68116-8,8,07/17/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68070-8,8,07/10/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68070-8,8,07/10/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68060-8,8,07/05/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68060-13,8,07/05/2017,Anatoxin-a,<MDL,0.165,No,No,,,218
King,Kennydale Beach,L68060-13,8,07/05/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68060-8,8,07/05/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68034-8,8,06/26/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L68006-8,8,06/19/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L67911-8,8,06/12/2017,Microcystin,<MDL,0.150,No,No,,,218
King,Kennydale Beach,L66445-16,8,10/24/2016,Anatoxin-a,0.011,0.010,No,No,,,218
King,Kennydale Beach,L66445-16,8,10/24/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L66325-16,8,10/17/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L66237-16,8,10/10/2016,Anatoxin-a,<MDL,0.010,No,No,,,218
King,Kennydale Beach,L66237-16,8,10/10/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L66156-16,8,10/03/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L66105-16,8,09/26/2016,Anatoxin-a,<MDL,0.010,No,No,,,218
King,Kennydale Beach,L66105-16,8,09/26/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L66089-20,8,09/19/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L66054-20,8,09/12/2016,Anatoxin-a,<MDL,0.010,No,No,,,218
King,Kennydale Beach,L66054-20,8,09/12/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L66024-20,8,09/06/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L65985-20,8,08/29/2016,Anatoxin-a,<MDL,0.010,No,No,,,218
King,Kennydale Beach,L65985-20,8,08/29/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L65985-33,8,08/29/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L65943-20,8,08/22/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L65902-20,8,08/15/2016,Anatoxin-a,<MDL,0.010,No,No,,,218
King,Kennydale Beach,L65902-20,8,08/15/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L65870-20,8,08/08/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L65832-20,8,08/01/2016,Anatoxin-a,<MDL,0.010,No,No,,,218
King,Kennydale Beach,L65832-20,8,08/01/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L65753-20,8,07/25/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L65710-20,8,07/18/2016,Anatoxin-a,<MDL,0.010,No,No,,,218
King,Kennydale Beach,L65710-20,8,07/18/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L65680-20,8,07/11/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L65646-20,8,07/05/2016,Anatoxin-a,0.011,0.010,No,No,,,218
King,Kennydale Beach,L65646-20,8,07/05/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L65601-20,8,06/27/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L65568-20,8,06/20/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L65481-20,8,06/06/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L65480-27,8,05/31/2016,Microcystin,<MDL,0.200,No,No,,,218
King,Kennydale Beach,L64021-16,8,10/26/2015,Microcystin,<MDL,0.160,No,No,,,218
King,Kennydale Beach,L63927-16,8,10/19/2015,Anatoxin-a,<MDL,0.010,No,No,,,218
King,Kennydale Beach,L63927-16,8,10/19/2015,Microcystin,<MDL,0.160,No,No,,,218
King,Kennydale Beach,L63846-16,8,10/12/2015,Microcystin,<MDL,0.160,No,No,,,218
King,Kennydale Beach,L63818-16,8,10/05/2015,Anatoxin-a,<MDL,0.010,No,No,,,218
King,Kennydale Beach,L63818-16,8,10/05/2015,Microcystin,0.167,0.160,No,No,,,218
King,Kennydale Beach,L63801-16,8,09/28/2015,Microcystin,<MDL,0.160,No,No,,,218
King,Kennydale Beach,L63745-16,8,09/21/2015,Anatoxin-a,<MDL,0.010,No,No,,,218
King,Kennydale Beach,L63745-16,8,09/21/2015,Microcystin,<MDL,0.160,No,No,,,218
King,Kennydale Beach,L63662-20,8,09/14/2015,Microcystin,<MDL,0.160,No,No,,,218
King,Kennydale Beach,L63599-20,8,09/08/2015,Anatoxin-a,<MDL,0.010,No,No,,,218
King,Kennydale Beach,L63599-20,8,09/08/2015,Microcystin,<MDL,0.160,No,No,,,218
King,Kennydale Beach,L63513-20,8,08/31/2015,Microcystin,<MDL,0.160,No,No,,,218
King,Kennydale Beach,L63493-20,8,08/24/2015,Anatoxin-a,<MDL,0.010,No,No,,,218
King,Kennydale Beach,L63493-20,8,08/24/2015,Microcystin,<MDL,0.160,No,No,,,218
